ID,commune_ID,localite,localite_ID,source
359,10401,tadek est,RENALOC_359,RENALOC
360,10401,tadek ouest,RENALOC_360,RENALOC
361,10401,tagait,RENALOC_361,RENALOC
362,10401,tagait i,RENALOC_362,RENALOC
363,10401,tagha‹?t,RENALOC_363,RENALOC
364,10401,taghmert elagh,RENALOC_364,RENALOC
365,10401,taghwaye,RENALOC_365,RENALOC
366,10401,tagmert,RENALOC_366,RENALOC
367,10401,tagora,RENALOC_367,RENALOC
368,10401,taghajit,RENALOC_368,RENALOC
369,10401,tagze,RENALOC_369,RENALOC
370,10401,takemoust,RENALOC_370,RENALOC
371,10401,talat,RENALOC_371,RENALOC
372,10401,taliwat,RENALOC_372,RENALOC
373,10401,temet,RENALOC_373,RENALOC
374,10401,tamazan i,RENALOC_374,RENALOC
375,10401,tamazan2,RENALOC_375,RENALOC
376,10401,tamazane,RENALOC_376,RENALOC
377,10401,tamjit,RENALOC_377,RENALOC
378,10401,tamgak,RENALOC_378,RENALOC
379,10401,tamilik,RENALOC_379,RENALOC
380,10401,tanassefa,RENALOC_380,RENALOC
381,10401,tanout mollat,RENALOC_381,RENALOC
382,10401,tanout samet,RENALOC_382,RENALOC
383,10401,taougadot,RENALOC_383,RENALOC
384,10401,tarainat,RENALOC_384,RENALOC
385,10401,tarawtarass,RENALOC_385,RENALOC
386,10401,tarinkit zakat,RENALOC_386,RENALOC
387,10401,tarinkite,RENALOC_387,RENALOC
388,10401,tassibit,RENALOC_388,RENALOC
389,10401,tassos,RENALOC_389,RENALOC
390,10401,tassouf,RENALOC_390,RENALOC
391,10401,tazorat,RENALOC_391,RENALOC
392,10401,tazouroute,RENALOC_392,RENALOC
393,10401,tchigayen,RENALOC_393,RENALOC
394,10401,tchinwissili,RENALOC_394,RENALOC
395,10401,tchinfinetene,RENALOC_395,RENALOC
396,10401,tchintagoda,RENALOC_396,RENALOC
397,10401,tchistan,RENALOC_397,RENALOC
398,10401,tchiyaran,RENALOC_398,RENALOC
399,10401,tchinzizwan,RENALOC_399,RENALOC
400,10401,tefess,RENALOC_400,RENALOC
401,10401,teghawghaw,RENALOC_401,RENALOC
402,10401,telwa,RENALOC_402,RENALOC
403,10401,temelait,RENALOC_403,RENALOC
404,10401,temigrit,RENALOC_404,RENALOC
405,10401,temigrit,RENALOC_405,RENALOC
406,10401,teridal,RENALOC_406,RENALOC
407,10401,tezirzait,RENALOC_407,RENALOC
408,10401,tilalene,RENALOC_408,RENALOC
409,10401,tiladou,RENALOC_409,RENALOC
410,10401,tiliya,RENALOC_410,RENALOC
411,10401,tiliya issinga,RENALOC_411,RENALOC
412,10401,tintelloust,RENALOC_412,RENALOC
413,10401,touwourmout,RENALOC_413,RENALOC
414,10401,illil,RENALOC_414,RENALOC
415,10401,wiye,RENALOC_415,RENALOC
416,10401,zagado,RENALOC_416,RENALOC
417,10401,ziguilaw,RENALOC_417,RENALOC
418,10401,zilalet,RENALOC_418,RENALOC
419,10402,abaykoss,RENALOC_419,RENALOC
420,10402,abarakan,RENALOC_420,RENALOC
421,10402,aboun tourough,RENALOC_421,RENALOC
422,10402,achamalal et tinwazout,RENALOC_422,RENALOC
423,10402,adogal,RENALOC_423,RENALOC
424,10402,agawass,RENALOC_424,RENALOC
425,10402,aghatan,RENALOC_425,RENALOC
426,10402,aguirssimi,RENALOC_426,RENALOC
427,10402,agirou,RENALOC_427,RENALOC
428,10402,ajiwa,RENALOC_428,RENALOC
429,10402,akal malane,RENALOC_429,RENALOC
430,10402,akalama,RENALOC_430,RENALOC
431,10402,alodaye,RENALOC_431,RENALOC
432,10402,amji,RENALOC_432,RENALOC
433,10402,anghaf,RENALOC_433,RENALOC
434,10402,anifissag,RENALOC_434,RENALOC
435,10402,anou waytaran,RENALOC_435,RENALOC
436,10402,aiwanissan,RENALOC_436,RENALOC
437,10402,arenat,RENALOC_437,RENALOC
438,10402,aritawa1,RENALOC_438,RENALOC
439,10402,aritawa2,RENALOC_439,RENALOC
440,10402,arwa,RENALOC_440,RENALOC
441,10402,asligh,RENALOC_441,RENALOC
442,10402,assodei,RENALOC_442,RENALOC
443,10402,azerwaye,RENALOC_443,RENALOC
444,10402,bawass,RENALOC_444,RENALOC
445,10402,bawat,RENALOC_445,RENALOC
446,10402,chighat,RENALOC_446,RENALOC
447,10402,dane,RENALOC_447,RENALOC
448,10402,effay nagour,RENALOC_448,RENALOC
449,10402,egalagh,RENALOC_449,RENALOC
450,10402,egharaban,RENALOC_450,RENALOC
451,10402,egharghar,RENALOC_451,RENALOC
452,10402,ekiriki/ekartchi,RENALOC_452,RENALOC
453,10402,erismalan,RENALOC_453,RENALOC
454,10402,essolal,RENALOC_454,RENALOC
455,10402,efanfane,RENALOC_455,RENALOC
456,10402,ewartan,RENALOC_456,RENALOC
457,10402,fayaye,RENALOC_457,RENALOC
458,10402,foulougouss,RENALOC_458,RENALOC
459,10402,gabarat,RENALOC_459,RENALOC
460,10402,gadat,RENALOC_460,RENALOC
461,10402,ganigui,RENALOC_461,RENALOC
462,10402,garat,RENALOC_462,RENALOC
463,10402,goum,RENALOC_463,RENALOC
464,10402,guide,RENALOC_464,RENALOC
465,10402,ibsighan,RENALOC_465,RENALOC
466,10402,iboul,RENALOC_466,RENALOC
467,10402,edawdene,RENALOC_467,RENALOC
468,10402,ighazawane,RENALOC_468,RENALOC
469,10402,ilassin,RENALOC_469,RENALOC
470,10402,ingalan,RENALOC_470,RENALOC
471,10402,inglougal,RENALOC_471,RENALOC
472,10402,injiran et takarkawat,RENALOC_472,RENALOC
473,10402,intadeine,RENALOC_473,RENALOC
474,10402,intaye,RENALOC_474,RENALOC
475,10402,intchilil,RENALOC_475,RENALOC
476,10402,intirzawan,RENALOC_476,RENALOC
477,10402,iraghalal,RENALOC_477,RENALOC
478,10402,krip-krip,RENALOC_478,RENALOC
479,10402,malatas,RENALOC_479,RENALOC
480,10402,mari,RENALOC_480,RENALOC
481,10402,naballaw,RENALOC_481,RENALOC
482,10402,nagarabo,RENALOC_482,RENALOC
483,10402,oblalan,RENALOC_483,RENALOC
484,10402,obrassan,RENALOC_484,RENALOC
485,10402,oufen,RENALOC_485,RENALOC
486,10402,ounan karad i,RENALOC_486,RENALOC
487,10402,ounan karad ii,RENALOC_487,RENALOC
488,10402,saghaguiyate,RENALOC_488,RENALOC
489,10402,taboraghat-ogadat,RENALOC_489,RENALOC
490,10402,taleghatt,RENALOC_490,RENALOC
491,10402,tafidet,RENALOC_491,RENALOC
492,10402,taga et tazelgum,RENALOC_492,RENALOC
493,10402,tagalalat,RENALOC_493,RENALOC
494,10402,tagharat,RENALOC_494,RENALOC
495,10402,tagherist et tagougamat,RENALOC_495,RENALOC
496,10402,tagmir et afagoss,RENALOC_496,RENALOC
497,10402,tagora,RENALOC_497,RENALOC
498,10402,taguida,RENALOC_498,RENALOC
499,10402,takalamat,RENALOC_499,RENALOC
500,10402,takarkad,RENALOC_500,RENALOC
501,10402,talat n'tafarayene,RENALOC_501,RENALOC
502,10402,talat-malate,RENALOC_502,RENALOC
503,10402,talliwet,RENALOC_503,RENALOC
504,10402,tarnawene,RENALOC_504,RENALOC
505,10402,tassalwat,RENALOC_505,RENALOC
506,10402,tawan,RENALOC_506,RENALOC
507,10402,tchidounar,RENALOC_507,RENALOC
508,10402,tchigouren-inwahil,RENALOC_508,RENALOC
509,10402,tchigoussass,RENALOC_509,RENALOC
510,10402,tchijiglam,RENALOC_510,RENALOC
511,10402,tchimbalan,RENALOC_511,RENALOC
512,10402,tchimilin,RENALOC_512,RENALOC
513,10402,tchinfartatan,RENALOC_513,RENALOC
514,10402,tchinkewene,RENALOC_514,RENALOC
515,10402,tchintaborak,RENALOC_515,RENALOC
516,10402,tchin wanil,RENALOC_516,RENALOC
517,10402,tchinwassa,RENALOC_517,RENALOC
518,10402,tchiro mosquee,RENALOC_518,RENALOC
519,10402,tchissalatin,RENALOC_519,RENALOC
520,10402,tchiwirkiden,RENALOC_520,RENALOC
521,10402,tchizolin,RENALOC_521,RENALOC
522,10402,tefarawt,RENALOC_522,RENALOC
523,10402,teghazar,RENALOC_523,RENALOC
524,10402,teguert,RENALOC_524,RENALOC
525,10402,tekanassar,RENALOC_525,RENALOC
526,10402,tewat,RENALOC_526,RENALOC
527,10402,tchigayin,RENALOC_527,RENALOC
528,10402,tighat,RENALOC_528,RENALOC
529,10402,tilaw,RENALOC_529,RENALOC
530,10402,tiley chenen,RENALOC_530,RENALOC
531,10402,timalate,RENALOC_531,RENALOC
532,10402,timia,RENALOC_532,RENALOC
533,10402,todaglat,RENALOC_533,RENALOC
534,10402,tola,RENALOC_534,RENALOC
535,10402,toussouf,RENALOC_535,RENALOC
536,10402,walak,RENALOC_536,RENALOC
537,10402,zomo,RENALOC_537,RENALOC
538,10402,zoulale,RENALOC_538,RENALOC
539,10501,agafey,RENALOC_539,RENALOC
540,10501,aharam,RENALOC_540,RENALOC
541,10501,alkoubla i,RENALOC_541,RENALOC
542,10501,alkoubla ii,RENALOC_542,RENALOC
543,10501,alkoubla iii,RENALOC_543,RENALOC
544,10501,alkouboula ii,RENALOC_544,RENALOC
545,10501,alkouboula iii,RENALOC_545,RENALOC
546,10501,atiaram,RENALOC_546,RENALOC
547,10501,itourma 1,RENALOC_547,RENALOC
548,10501,itriman,RENALOC_548,RENALOC
549,10501,madina,RENALOC_549,RENALOC
550,10501,quartier administratif,RENALOC_550,RENALOC
551,10501,sabon gari,RENALOC_551,RENALOC
552,10501,toudou,RENALOC_552,RENALOC
553,10501,toudou ii,RENALOC_553,RENALOC
554,10501,aborak,RENALOC_554,RENALOC
555,10501,aborak,RENALOC_555,RENALOC
556,10501,aboye,RENALOC_556,RENALOC
557,10501,afounok,RENALOC_557,RENALOC
558,10501,agabargabar i et ii,RENALOC_558,RENALOC
559,10501,agabargabar iii,RENALOC_559,RENALOC
560,10501,agare,RENALOC_560,RENALOC
561,10501,agarey-garey,RENALOC_561,RENALOC
562,10501,agaya ciminti,RENALOC_562,RENALOC
563,10501,aggaya,RENALOC_563,RENALOC
564,10501,aggock,RENALOC_564,RENALOC
565,10501,ajiran,RENALOC_565,RENALOC
566,10501,ajjab,RENALOC_566,RENALOC
567,10501,ajjab ciminti,RENALOC_567,RENALOC
568,10501,akadan dan,RENALOC_568,RENALOC
569,10501,akadaney,RENALOC_569,RENALOC
570,10501,alakat,RENALOC_570,RENALOC
571,10501,alhajan 1,RENALOC_571,RENALOC
572,10501,alhajan 2,RENALOC_572,RENALOC
573,10501,alhousseini waftana,RENALOC_573,RENALOC
574,10501,almadat,RENALOC_574,RENALOC
575,10501,amantadan,RENALOC_575,RENALOC
576,10501,amataltal,RENALOC_576,RENALOC
577,10501,amate,RENALOC_577,RENALOC
578,10501,amezegri,RENALOC_578,RENALOC
