ID,commune_ID,localite,localite_ID,source
118,10101,bakoye saboi (pe),RENACOM_118,RENACOM
119,10101,kassawgawa (pe),RENACOM_119,RENACOM
120,10101,tekindizit agoua,RENACOM_120,RENACOM
121,10101,intirza,RENACOM_121,RENACOM
122,10101,sobo i (tagaza pe),RENACOM_122,RENACOM
123,10101,intchililt,RENACOM_123,RENACOM
124,10101,ekinawen,RENACOM_124,RENACOM
125,10101,intchidenawen,RENACOM_125,RENACOM
126,10101,tekal,RENACOM_126,RENACOM
127,10101,intaghat( pe),RENACOM_127,RENACOM
128,10101,tabal bal (pe),RENACOM_128,RENACOM
129,10101,kouara (pe),RENACOM_129,RENACOM
130,10101,anussa (pe),RENACOM_130,RENACOM
131,10101,abatole (pe),RENACOM_131,RENACOM
132,10101,abasba,RENACOM_132,RENACOM
133,10101,doutchi (pe),RENACOM_133,RENACOM
134,10101,tchidey mohamadine,RENACOM_134,RENACOM
135,10101,anou djibo,RENACOM_135,RENACOM
136,10101,tanout gonda,RENACOM_136,RENACOM
137,10101,tanout zagret,RENACOM_137,RENACOM
138,10101,megaway,RENACOM_138,RENACOM
139,10101,tchidey nawen mohamadine,RENACOM_139,RENACOM
140,10101,fidik doli,RENACOM_140,RENACOM
141,10101,intarakat,RENACOM_141,RENACOM
142,10101,maitchiyissene,RENACOM_142,RENACOM
143,10101,kiriria kel agarous,RENACOM_143,RENACOM
144,10101,khamad moussa,RENACOM_144,RENACOM
145,10101,tchinbagatou ismaghil,RENACOM_145,RENACOM
146,10101,intarakat (pe),RENACOM_146,RENACOM
147,10101,adam (pe),RENACOM_147,RENACOM
148,10601,nassarawa,RENACOM_148,RENACOM
149,10601,dagamanett,RENACOM_149,RENACOM
150,10601,sabon gari,RENACOM_150,RENACOM
151,10601,oumourdan magass,RENACOM_151,RENACOM
152,10601,obitara,RENACOM_152,RENACOM
153,10601,toudou,RENACOM_153,RENACOM
154,10601,katanga,RENACOM_154,RENACOM
155,10601,quartier administratif,RENACOM_155,RENACOM
156,10601,amareoutt,RENACOM_156,RENACOM
157,10601,sultanat,RENACOM_157,RENACOM
158,10601,faune ime (qt ),RENACOM_158,RENACOM
159,10601,houghberi,RENACOM_159,RENACOM
160,10601,akanfaya,RENACOM_160,RENACOM
161,10601,agaruarinssaka,RENACOM_161,RENACOM
162,10601,oumoudan nafalla,RENACOM_162,RENACOM
163,10601,angoual bayi,RENACOM_163,RENACOM
164,10601,marche tolle,RENACOM_164,RENACOM
165,10601,dogon shago ( qt ),RENACOM_165,RENACOM
166,10601,abazene ezembe ( ot ),RENACOM_166,RENACOM
167,10601,abalene magema ( qt ),RENACOM_167,RENACOM
168,10601,alarcess,RENACOM_168,RENACOM
169,10601,dare(qt),RENACOM_169,RENACOM
170,10601,ourey( qt),RENACOM_170,RENACOM
171,10601,tassak n'talam,RENACOM_171,RENACOM
172,10601,tajajaret (va),RENACOM_172,RENACOM
173,10601,amidil,RENACOM_173,RENACOM
174,10601,takriza,RENACOM_174,RENACOM
175,10601,arlit,RENACOM_175,RENACOM
176,10601,moenela,RENACOM_176,RENACOM
177,10602,intirzawane,RENACOM_177,RENACOM
178,10602,in witsane,RENACOM_178,RENACOM
179,10602,inziriadan,RENACOM_179,RENACOM
180,10602,elmeki,RENACOM_180,RENACOM
181,10602,n'doudou (va),RENACOM_181,RENACOM
182,10602,bouloumbaou (va),RENACOM_182,RENACOM
183,10602,assanaga,RENACOM_183,RENACOM
184,10602,imin abogatan (va),RENACOM_184,RENACOM
185,10602,assa egdilyarey,RENACOM_185,RENACOM
186,10602,innijakat (va),RENACOM_186,RENACOM
187,10602,babare,RENACOM_187,RENACOM
188,10602,inwazeidi,RENACOM_188,RENACOM
189,10602,malletas,RENACOM_189,RENACOM
190,10602,tantoun maidara (va),RENACOM_190,RENACOM
191,10602,takarkad,RENACOM_191,RENACOM
192,10602,intata,RENACOM_192,RENACOM
193,10602,arenat,RENACOM_193,RENACOM
194,10602,guissat,RENACOM_194,RENACOM
195,10602,dabaga i,RENACOM_195,RENACOM
196,10602,inguir guiran,RENACOM_196,RENACOM
197,10602,dabaga ii,RENACOM_197,RENACOM
198,10602,takaya,RENACOM_198,RENACOM
199,10602,talat-noushou,RENACOM_199,RENACOM
200,10602,aouderass,RENACOM_200,RENACOM
201,10602,azangallan,RENACOM_201,RENACOM
202,10602,zaro,RENACOM_202,RENACOM
203,10602,bethermatass,RENACOM_203,RENACOM
204,10602,egargar,RENACOM_204,RENACOM
205,10602,tegounak,RENACOM_205,RENACOM
206,10602,mamakaoutchi,RENACOM_206,RENACOM
207,10602,tchougourouran (va),RENACOM_207,RENACOM
208,10602,ewirket (va),RENACOM_208,RENACOM
209,10602,tazalalan (va),RENACOM_209,RENACOM
210,10602,n'tiguer (va),RENACOM_210,RENACOM
211,10602,koulla (va),RENACOM_211,RENACOM
212,10602,tiguebchiri,RENACOM_212,RENACOM
213,10602,tamanass,RENACOM_213,RENACOM
214,10602,kanda,RENACOM_214,RENACOM
215,10602,tchindakou,RENACOM_215,RENACOM
216,10602,amakhao,RENACOM_216,RENACOM
217,10602,atamo,RENACOM_217,RENACOM
218,10602,tabeguewa,RENACOM_218,RENACOM
219,10602,amatassa,RENACOM_219,RENACOM
220,10602,dagass (va),RENACOM_220,RENACOM
221,10602,tizemalat (va),RENACOM_221,RENACOM
222,10602,tadeliza,RENACOM_222,RENACOM
223,10602,iguizaran malolnen,RENACOM_223,RENACOM
224,10602,beytal,RENACOM_224,RENACOM
225,10602,agarouss (va),RENACOM_225,RENACOM
226,10602,eamalam salam (va),RENACOM_226,RENACOM
227,10602,boughoul (va),RENACOM_227,RENACOM
228,10602,guirmat (va),RENACOM_228,RENACOM
229,10602,toufragat '(va),RENACOM_229,RENACOM
230,10602,toumga,RENACOM_230,RENACOM
231,10602,bawas,RENACOM_231,RENACOM
232,10602,guarmat (va),RENACOM_232,RENACOM
233,10602,tchifira,RENACOM_233,RENACOM
234,10602,boz-boz,RENACOM_234,RENACOM
235,10602,boudel massalatchi,RENACOM_235,RENACOM
236,10602,makame (va),RENACOM_236,RENACOM
237,10602,bri-ik,RENACOM_237,RENACOM
238,10602,imbogotan (pe),RENACOM_238,RENACOM
239,10602,eres n'goua (pe),RENACOM_239,RENACOM
240,10602,kodri (pe),RENACOM_240,RENACOM
241,10602,tchissek (pe),RENACOM_241,RENACOM
242,10602,abaka (pe),RENACOM_242,RENACOM
243,10602,ibseran,RENACOM_243,RENACOM
244,10602,tagonas (pe),RENACOM_244,RENACOM
245,10602,teznat,RENACOM_245,RENACOM
246,10501,mazababou (ecole),RENACOM_246,RENACOM
247,10501,innagar,RENACOM_247,RENACOM
248,10501,hamat mousse,RENACOM_248,RENACOM
249,10501,aman zagha nine,RENACOM_249,RENACOM
250,10501,kargadji rt,RENACOM_250,RENACOM
251,10501,atrak,RENACOM_251,RENACOM
252,10501,assouman ecole,RENACOM_252,RENACOM
253,10501,makankan ii,RENACOM_253,RENACOM
254,10501,tarazeina,RENACOM_254,RENACOM
255,10501,igaren-tiliguinit,RENACOM_255,RENACOM
256,10501,aborak,RENACOM_256,RENACOM
257,10501,agabargabar,RENACOM_257,RENACOM
258,10501,tamera,RENACOM_258,RENACOM
259,10501,tabzagor,RENACOM_259,RENACOM
260,10501,innagar,RENACOM_260,RENACOM
261,10501,azatan,RENACOM_261,RENACOM
262,10501,tidekal,RENACOM_262,RENACOM
263,10501,agaya,RENACOM_263,RENACOM
264,10501,tewet,RENACOM_264,RENACOM
265,10501,tigue dan tessoum,RENACOM_265,RENACOM
266,10501,lazarag,RENACOM_266,RENACOM
267,10501,sorane,RENACOM_267,RENACOM
268,10501,waragass,RENACOM_268,RENACOM
269,10501,bintina,RENACOM_269,RENACOM
270,10501,tagadamat,RENACOM_270,RENACOM
271,10501,injitan,RENACOM_271,RENACOM
272,10501,emilel,RENACOM_272,RENACOM
273,10501,kout-kout,RENACOM_273,RENACOM
274,10501,tiguidan nadrar,RENACOM_274,RENACOM
275,10501,tiguinde,RENACOM_275,RENACOM
276,10501,acha-mad-mad,RENACOM_276,RENACOM
277,10501,effey-n'toulamene,RENACOM_277,RENACOM
278,10501,tiguirwit,RENACOM_278,RENACOM
279,10501,faghochia,RENACOM_279,RENACOM
280,10501,inbizguin,RENACOM_280,RENACOM
281,10501,afounouk,RENACOM_281,RENACOM
282,10501,injigran,RENACOM_282,RENACOM
283,10501,amataltal,RENACOM_283,RENACOM
284,10501,assaouas (assawas),RENACOM_284,RENACOM
285,10501,tiguidan tagueyt,RENACOM_285,RENACOM
286,10501,ingall,RENACOM_286,RENACOM
287,10501,tamighat,RENACOM_287,RENACOM
288,10501,makankan i,RENACOM_288,RENACOM
289,10501,aggoki i,RENACOM_289,RENACOM
290,10501,aggok ii,RENACOM_290,RENACOM
291,10501,inabaghrit,RENACOM_291,RENACOM
292,10501,ahamed ahmed,RENACOM_292,RENACOM
293,10501,amachalwane,RENACOM_293,RENACOM
294,10501,ebrik (gt,RENACOM_294,RENACOM
295,10501,kokari,RENACOM_295,RENACOM
296,10501,tacha tan akli,RENACOM_296,RENACOM
297,10501,tchelout,RENACOM_297,RENACOM
298,10501,tchimoumounene (vt),RENACOM_298,RENACOM
299,10501,tegai fi n'nagar,RENACOM_299,RENACOM
300,10501,torguit (vt),RENACOM_300,RENACOM
301,10501,injigran,RENACOM_301,RENACOM
302,10501,zodan (cpt),RENACOM_302,RENACOM
303,10501,talat najad (va),RENACOM_303,RENACOM
304,10501,abadey dabey,RENACOM_304,RENACOM
305,10501,tacha aghalgou(cpt),RENACOM_305,RENACOM
306,10501,tchinamadassar,RENACOM_306,RENACOM
307,10501,anouwala i,RENACOM_307,RENACOM
308,10501,elhadji yacouba,RENACOM_308,RENACOM
309,10501,azai moze,RENACOM_309,RENACOM
310,10501,oly,RENACOM_310,RENACOM
311,10501,tarissat (pe),RENACOM_311,RENACOM
312,10501,azoulou,RENACOM_312,RENACOM
313,10501,assouman,RENACOM_313,RENACOM
314,10501,azzelik (pe),RENACOM_314,RENACOM
315,10501,azelik (pe),RENACOM_315,RENACOM
316,10501,tchinagrof,RENACOM_316,RENACOM
317,10501,wourtourde (pe),RENACOM_317,RENACOM
318,10501,foul-foul,RENACOM_318,RENACOM
319,10501,tchiguefan,RENACOM_319,RENACOM
320,10501,assarawraw,RENACOM_320,RENACOM
321,10501,torof,RENACOM_321,RENACOM
322,10501,marakat,RENACOM_322,RENACOM
323,10501,ekizenguit (pe),RENACOM_323,RENACOM
324,10501,abajalelom,RENACOM_324,RENACOM
325,10501,ehalgene (pe) i,RENACOM_325,RENACOM
326,10501,akandandan,RENACOM_326,RENACOM
327,10501,dabla,RENACOM_327,RENACOM
328,10501,mararaba,RENACOM_328,RENACOM
329,10501,ibaday badaywan,RENACOM_329,RENACOM
330,10501,tchinsakanan harouna,RENACOM_330,RENACOM
331,10501,tchinsakanan issouf lawan,RENACOM_331,RENACOM
332,10501,almoukadet,RENACOM_332,RENACOM
333,10501,tiblilik,RENACOM_333,RENACOM
334,10501,inwazab,RENACOM_334,RENACOM
335,10501,kokari,RENACOM_335,RENACOM
336,10501,takoukout,RENACOM_336,RENACOM
337,10501,amantadan,RENACOM_337,RENACOM
338,10501,inmassata,RENACOM_338,RENACOM
339,10501,gani,RENACOM_339,RENACOM
340,10501,tratchirj,RENACOM_340,RENACOM
341,10501,"darkate 1,2,3,4 (pe)",RENACOM_341,RENACOM
342,10501,anouwala ii,RENACOM_342,RENACOM
343,10501,ehalgene (pe) ii,RENACOM_343,RENACOM
344,10501,tagaza i,RENACOM_344,RENACOM
345,10501,tagaza ii,RENACOM_345,RENACOM
346,10501,temalelaou,RENACOM_346,RENACOM
347,10501,oufetikin,RENACOM_347,RENACOM
348,10501,ehalgene iii,RENACOM_348,RENACOM
349,10501,mozababou,RENACOM_349,RENACOM
350,10501,attayoub,RENACOM_350,RENACOM
351,10501,hama ibrahim,RENACOM_351,RENACOM
352,10501,attouwane,RENACOM_352,RENACOM
353,10501,essoui mouminane,RENACOM_353,RENACOM
354,10501,imboraghane,RENACOM_354,RENACOM
355,10501,inkoussoutane,RENACOM_355,RENACOM
356,10501,tabhout,RENACOM_356,RENACOM
357,10501,garmaga,RENACOM_357,RENACOM
358,10501,wannerane,RENACOM_358,RENACOM
359,10501,intawawene,RENACOM_359,RENACOM
360,10501,agabargabar mouhamad taharo,RENACOM_360,RENACOM
361,10501,agaray garey,RENACOM_361,RENACOM
362,10501,ederam,RENACOM_362,RENACOM
363,10501,tawchinante,RENACOM_363,RENACOM
364,10501,tiggare,RENACOM_364,RENACOM
365,10501,taghist (pe),RENACOM_365,RENACOM
366,10501,n'tafouk (pe),RENACOM_366,RENACOM
367,10501,tchinwikirwi,RENACOM_367,RENACOM
368,10501,tioumzeze,RENACOM_368,RENACOM
369,10501,kernech,RENACOM_369,RENACOM
370,10501,inboussare,RENACOM_370,RENACOM
371,10501,tchisakane ghissa,RENACOM_371,RENACOM
372,10501,tchisakane harouna,RENACOM_372,RENACOM
373,10501,kitinfri(abatnanage(pe,RENACOM_373,RENACOM
374,10501,larlar (pe),RENACOM_374,RENACOM
375,10501,anouajjab (pe),RENACOM_375,RENACOM
376,10501,tazeyte (pe),RENACOM_376,RENACOM
377,10501,tadebouk i,RENACOM_377,RENACOM
378,10501,tadebouk ii,RENACOM_378,RENACOM
379,10501,dangaregare,RENACOM_379,RENACOM
380,10501,intarawrani,RENACOM_380,RENACOM
381,10501,tourouf,RENACOM_381,RENACOM
382,10501,boulangui,RENACOM_382,RENACOM
383,10501,ibizguine,RENACOM_383,RENACOM
384,10501,batwil,RENACOM_384,RENACOM
385,10501,tchinzaghannene,RENACOM_385,RENACOM
386,10501,talat natess (pe),RENACOM_386,RENACOM
387,10501,massalat (pe),RENACOM_387,RENACOM
388,10501,elakat,RENACOM_388,RENACOM
389,10501,tagalalt,RENACOM_389,RENACOM
390,10501,tagdoumt(pe),RENACOM_390,RENACOM
391,10501,tagdoumt ichirijan(pe,RENACOM_391,RENACOM
392,10501,tilmizalame (pe),RENACOM_392,RENACOM
393,10501,tchinougourane,RENACOM_393,RENACOM
394,10501,amalolo,RENACOM_394,RENACOM
395,10501,assamaka,RENACOM_395,RENACOM
396,10501,farazakatt,RENACOM_396,RENACOM
397,10501,ouraren,RENACOM_397,RENACOM
398,10501,ezazaou,RENACOM_398,RENACOM
399,10501,azataraya,RENACOM_399,RENACOM
400,10603,kaouboun nass,RENACOM_400,RENACOM
401,10603,tassawat,RENACOM_401,RENACOM
402,10603,tassawat,RENACOM_402,RENACOM
403,10603,idrissa (pe),RENACOM_403,RENACOM
404,10603,tillia (pe),RENACOM_404,RENACOM
405,10603,kabbe (pe),RENACOM_405,RENACOM
406,10603,banaga (va),RENACOM_406,RENACOM
407,10603,berge (va),RENACOM_407,RENACOM
408,10603,anfoug-est,RENACOM_408,RENACOM
409,10603,akaki,RENACOM_409,RENACOM
410,10603,aoukadede,RENACOM_410,RENACOM
411,10603,bagzan amas (va),RENACOM_411,RENACOM
412,10603,toudou tarbouna,RENACOM_412,RENACOM
413,10603,toudou tarzaghil,RENACOM_413,RENACOM
414,10603,imin nabaro,RENACOM_414,RENACOM
415,10603,erwa,RENACOM_415,RENACOM
416,10603,edaoudaou,RENACOM_416,RENACOM
417,10603,birni,RENACOM_417,RENACOM
418,10603,talat,RENACOM_418,RENACOM
419,10603,oukoufawa (pe),RENACOM_419,RENACOM
420,10603,imin erewat guermawen,RENACOM_420,RENACOM
421,10603,tilya,RENACOM_421,RENACOM
422,10603,afassas,RENACOM_422,RENACOM
423,10603,tewar (va),RENACOM_423,RENACOM
424,10603,azden (va),RENACOM_424,RENACOM
425,10603,atkaki (va),RENACOM_425,RENACOM
426,10603,tassoumat,RENACOM_426,RENACOM
427,10603,assakamar,RENACOM_427,RENACOM
428,10603,eguef (va),RENACOM_428,RENACOM
429,10603,tabelot,RENACOM_429,RENACOM
430,10603,barzan,RENACOM_430,RENACOM
431,10603,eldjimna,RENACOM_431,RENACOM
432,10603,ebei (va),RENACOM_432,RENACOM
433,10603,tchi mouz guini,RENACOM_433,RENACOM
434,10603,tamanet,RENACOM_434,RENACOM
435,10603,anfissek,RENACOM_435,RENACOM
436,10603,anou nakaren (d'oufen),RENACOM_436,RENACOM
437,10603,erewat,RENACOM_437,RENACOM
438,10603,doli,RENACOM_438,RENACOM
439,10603,tassasser (va),RENACOM_439,RENACOM
440,10603,emerig (va),RENACOM_440,RENACOM
441,10603,anfoug-ouest,RENACOM_441,RENACOM
442,10603,abardak (va),RENACOM_442,RENACOM
443,10603,inwajid,RENACOM_443,RENACOM
444,10603,illiyle aghourou (va),RENACOM_444,RENACOM
445,10603,tessouba,RENACOM_445,RENACOM
446,10603,talat (illyalene),RENACOM_446,RENACOM
447,10603,agirou (vt),RENACOM_447,RENACOM
448,10603,akari,RENACOM_448,RENACOM
449,10603,arroyan (h),RENACOM_449,RENACOM
450,10603,ewalan,RENACOM_450,RENACOM
451,10603,guarmat tadeinei,RENACOM_451,RENACOM
452,10603,indiliwa,RENACOM_452,RENACOM
453,10603,kokai,RENACOM_453,RENACOM
454,10603,tagalat,RENACOM_454,RENACOM
455,10603,takaref,RENACOM_455,RENACOM
456,10603,takona,RENACOM_456,RENACOM
457,10603,tassera (va),RENACOM_457,RENACOM
458,10603,tchibirguitan (va),RENACOM_458,RENACOM
459,10603,thoulou wangaran,RENACOM_459,RENACOM
460,10603,telouss (va),RENACOM_460,RENACOM
461,10603,timiyot,RENACOM_461,RENACOM
462,10603,tassawat (vt),RENACOM_462,RENACOM
463,10603,ara,RENACOM_463,RENACOM
464,10603,n'faraghaf,RENACOM_464,RENACOM
465,10603,koumaye (cpt),RENACOM_465,RENACOM
466,10603,ezen,RENACOM_466,RENACOM
467,10603,anouzegrine,RENACOM_467,RENACOM
468,10603,anoun nalher,RENACOM_468,RENACOM
469,10603,bargot,RENACOM_469,RENACOM
470,10603,wazagre,RENACOM_470,RENACOM
471,10603,emalaoule,RENACOM_471,RENACOM
472,10603,bagan (pe),RENACOM_472,RENACOM
473,10603,effoughal (pe),RENACOM_473,RENACOM
474,10603,tadjabene (pe),RENACOM_474,RENACOM
475,10603,anoumoulan,RENACOM_475,RENACOM
476,10603,tidachet,RENACOM_476,RENACOM
477,10603,anoun foat,RENACOM_477,RENACOM
478,10603,tchigaya (h),RENACOM_478,RENACOM
479,10603,nabara,RENACOM_479,RENACOM
480,10603,imizdinine (pe),RENACOM_480,RENACOM
481,10603,intabarra (pe),RENACOM_481,RENACOM
482,10603,tamanit,RENACOM_482,RENACOM
483,10604,cyte sonichar,RENACOM_483,RENACOM
484,10604,camna (qt),RENACOM_484,RENACOM
485,10604,islamique,RENACOM_485,RENACOM
486,10604,dan guiwa (qt),RENACOM_486,RENACOM
487,10604,tamade (qt),RENACOM_487,RENACOM
488,10604,mission (qt),RENACOM_488,RENACOM
489,10604,dragage  (qt),RENACOM_489,RENACOM
490,10604,carre,RENACOM_490,RENACOM
491,10604,tchiro-centre,RENACOM_491,RENACOM
492,10604,intamadet (qt),RENACOM_492,RENACOM
493,10604,sabon-gari (qt),RENACOM_493,RENACOM
494,10604,guirmowen (va),RENACOM_494,RENACOM
495,10604,tendayen (va),RENACOM_495,RENACOM
496,10604,egandawel,RENACOM_496,RENACOM
497,10604,mardane,RENACOM_497,RENACOM
498,10604,tikilkal,RENACOM_498,RENACOM
499,10604,tassamakat,RENACOM_499,RENACOM
500,10604,temilm,RENACOM_500,RENACOM
501,10604,eddab (va),RENACOM_501,RENACOM
502,10604,sabon gari tchintabor,RENACOM_502,RENACOM
503,10604,azzamalam (h),RENACOM_503,RENACOM
504,10604,azzel ecole (va),RENACOM_504,RENACOM
505,10604,tchimbra (vt),RENACOM_505,RENACOM
506,10604,atri (va),RENACOM_506,RENACOM
507,10604,ganigui,RENACOM_507,RENACOM
508,10604,beinabo,RENACOM_508,RENACOM
509,10604,toreyet,RENACOM_509,RENACOM
510,10604,tamazalak,RENACOM_510,RENACOM
511,10604,toumoussou (vt),RENACOM_511,RENACOM
512,10604,ingangan (va),RENACOM_512,RENACOM
513,10604,edekel,RENACOM_513,RENACOM
514,10604,kelgo,RENACOM_514,RENACOM
515,10604,moumaissa,RENACOM_515,RENACOM
516,10604,intamate,RENACOM_516,RENACOM
517,10604,inousli,RENACOM_517,RENACOM
518,10604,assada,RENACOM_518,RENACOM
519,10604,egharghar (va),RENACOM_519,RENACOM
520,10604,amatassa,RENACOM_520,RENACOM
521,10604,tagai,RENACOM_521,RENACOM
522,10604,tchirsal,RENACOM_522,RENACOM
523,10604,boudari,RENACOM_523,RENACOM
524,10604,tarzagarat,RENACOM_524,RENACOM
525,10604,gabdak,RENACOM_525,RENACOM
526,10604,azel sabongari,RENACOM_526,RENACOM
527,10604,tafadek,RENACOM_527,RENACOM
528,10604,tchintabiz guine,RENACOM_528,RENACOM
529,10604,waratahalt,RENACOM_529,RENACOM
530,10604,kerboubou ecole kourboubou,RENACOM_530,RENACOM
531,10604,azague,RENACOM_531,RENACOM
532,10604,agarouss (va),RENACOM_532,RENACOM
533,10604,emazlak ou emezalak,RENACOM_533,RENACOM
534,10604,guijib,RENACOM_534,RENACOM
535,10604,hamzane,RENACOM_535,RENACOM
536,10604,illagouzan (pe),RENACOM_536,RENACOM
537,10604,goffat (va),RENACOM_537,RENACOM
538,10604,issakanan (pe),RENACOM_538,RENACOM
539,10604,sakafat,RENACOM_539,RENACOM
540,10604,anou-araren,RENACOM_540,RENACOM
541,10604,innichirighatan,RENACOM_541,RENACOM
542,10604,toumga i,RENACOM_542,RENACOM
543,10604,toumga ii,RENACOM_543,RENACOM
544,10604,kampala i,RENACOM_544,RENACOM
545,10604,kampala ii,RENACOM_545,RENACOM
546,10604,barda (va),RENACOM_546,RENACOM
547,10604,inameytal,RENACOM_547,RENACOM
548,10604,azamalan,RENACOM_548,RENACOM
549,10604,mondaye,RENACOM_549,RENACOM
550,10604,tegaazak,RENACOM_550,RENACOM
551,10604,aggoz,RENACOM_551,RENACOM
